movieId,title,genres,cluster
5327,In Praise of Love (Éloge de l'amour) (2001),"['D', 'r', 'a', 'm', 'a']",2
5328,Rain (2001),"['D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
5329,"Salton Sea, The (2002)","['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
5331,Vulgar (2000),"['D', 'r', 'a', 'm', 'a']",2
5332,"Aviator, The (1985)","['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e']",2
5333,Bob le Flambeur (1955),"['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a']",2
5334,Cadillac Man (1990),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'C', 'r', 'i', 'm', 'e']",2
5335,"Coca-Cola Kid, The (1985)","['C', 'o', 'm', 'e', 'd', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
5337,Delirious (1991),"['C', 'o', 'm', 'e', 'd', 'y']",2
5338,Full Moon in Blue Water (1988),"['D', 'r', 'a', 'm', 'a']",2
5339,Husbands and Wives (1992),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",2
5340,Joe (1970),"['D', 'r', 'a', 'm', 'a']",2
5341,Lenny (1974),"['D', 'r', 'a', 'm', 'a']",2
5342,Nomads (1986),"['H', 'o', 'r', 'r', 'o', 'r', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
5344,Thief of Hearts (1984),"['D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
5345,Triumph of the Spirit (1989),"['D', 'r', 'a', 'm', 'a']",2
5346,Wild Orchid (1990),"['D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
5348,Hollywood Ending (2002),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",2
5349,Spider-Man (2002),"['A', 'c', 't', 'i', 'o', 'n', '|', 'A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'S', 'c', 'i', '-', 'F', 'i', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
5351,Warm Water Under a Red Bridge (Akai hashi no shita no nurui mizu) (2001),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",2
5352,The Big Sleep (1978),"['T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
5353,Butterflies Are Free (1972),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",2
5354,Cactus Flower (1969),"['C', 'o', 'm', 'e', 'd', 'y']",2
5356,"Giant Spider Invasion, The (1975)","['H', 'o', 'r', 'r', 'o', 'r', '|', 'S', 'c', 'i', '-', 'F', 'i']",2
5357,Iron Will (1994),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e']",2
5358,Mountains of the Moon (1990),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e']",2
5359,Rambling Rose (1991),"['D', 'r', 'a', 'm', 'a']",2
5360,"Survivors, The (1983)","['C', 'o', 'm', 'e', 'd', 'y']",2
5363,"New Guy, The (2002)","['C', 'o', 'm', 'e', 'd', 'y']",2
5364,Unfaithful (2002),"['D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
5365,"Lady and the Duke, The (Anglaise et le duc, L') (2001)","['D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",5
5366,Whore (1991),"['D', 'r', 'a', 'm', 'a']",5
5367,My Beautiful Laundrette (1985),"['D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",5
5368,Ballad of a Soldier (Ballada o soldate) (1959),"['D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e', '|', 'W', 'a', 'r']",5
5369,Big Bad Mama (1974),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y']",5
5370,Big Bad Mama II (1987),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y']",5
5372,Calamity Jane (1953),"['M', 'u', 's', 'i', 'c', 'a', 'l', '|', 'W', 'e', 's', 't', 'e', 'r', 'n']",5
5373,"Cranes Are Flying, The (Letyat zhuravli) (1957)","['D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e', '|', 'W', 'a', 'r']",5
5374,Devil Doll (1964),"['H', 'o', 'r', 'r', 'o', 'r']",5
5375,"Harvey Girls, The (1946)","['C', 'o', 'm', 'e', 'd', 'y', '|', 'M', 'u', 's', 'i', 'c', 'a', 'l', '|', 'W', 'e', 's', 't', 'e', 'r', 'n']",5
5377,About a Boy (2002),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",5
5378,Star Wars: Episode II - Attack of the Clones (2002),"['A', 'c', 't', 'i', 'o', 'n', '|', 'A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'S', 'c', 'i', '-', 'F', 'i', '|', 'I', 'M', 'A', 'X']",5
5379,"Believer, The (2001)","['D', 'r', 'a', 'm', 'a']",5
5380,"Importance of Being Earnest, The (2002)","['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",5
5382,Every Which Way But Loose (1978),"['C', 'o', 'm', 'e', 'd', 'y']",5
5383,"Hound of the Baskervilles, The (1959)","['C', 'r', 'i', 'm', 'e', '|', 'H', 'o', 'r', 'r', 'o', 'r', '|', 'M', 'y', 's', 't', 'e', 'r', 'y']",5
5384,I Want to Live! (1958),"['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a']",5
5385,"Last Waltz, The (1978)","['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",5
5386,"Pride and the Passion, The (1957)","['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'W', 'a', 'r']",5
5387,Enough (2002),"['D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",0
5388,Insomnia (2002),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",0
5389,Spirit: Stallion of the Cimarron (2002),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'C', 'h', 'i', 'l', 'd', 'r', 'e', 'n', '|', 'W', 'e', 's', 't', 'e', 'r', 'n']",0
5390,CQ (2001),"['D', 'r', 'a', 'm', 'a']",0
5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),"['D', 'r', 'a', 'm', 'a']",0
5392,Bus Stop (1956),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",0
5394,Don't Bother to Knock (1952),"['D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",0
5395,"Gambler, The (1974)","['D', 'r', 'a', 'm', 'a']",0
5396,Let's Make Love (1960),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'M', 'u', 's', 'i', 'c', 'a', 'l', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",0
5397,Monkey Business (1952),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'S', 'c', 'i', '-', 'F', 'i']",0
5398,Requiem for a Heavyweight (1962),"['D', 'r', 'a', 'm', 'a']",0
5399,River of No Return (1954),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'W', 'e', 's', 't', 'e', 'r', 'n']",0
5400,"Sum of All Fears, The (2002)","['D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",0
5401,Undercover Brother (2002),"['C', 'o', 'm', 'e', 'd', 'y']",0
5402,"Diaries of Vaslav Nijinsky, The (2002)","['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y', '|', 'D', 'r', 'a', 'm', 'a']",0
5404,84 Charing Cross Road (1987),"['D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",0
5405,Dakota (1945),"['W', 'e', 's', 't', 'e', 'r', 'n']",0
5406,"Desert Rats, The (1953)","['D', 'r', 'a', 'm', 'a', '|', 'W', 'a', 'r']",0
5408,Nora (2000),"['D', 'r', 'a', 'm', 'a']",0
5410,Silent Running (1972),"['D', 'r', 'a', 'm', 'a', '|', 'S', 'c', 'i', '-', 'F', 'i']",0
5411,Summer Holiday (1963),"['M', 'u', 's', 'i', 'c', 'a', 'l', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",8
5413,Zombie Holocaust (a.k.a. Doctor Butcher M.D.) (Zombi Holocaust) (1980),"['H', 'o', 'r', 'r', 'o', 'r']",8
5414,Bad Company (2002),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'C', 'r', 'i', 'm', 'e']",8
5415,Divine Secrets of the Ya-Ya Sisterhood (2002),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",8
5416,Cherish (2002),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",8
5417,"Fast Runner, The (Atanarjuat) (2001)","['D', 'r', 'a', 'm', 'a', '|', 'F', 'a', 'n', 't', 'a', 's', 'y']",8
5418,"Bourne Identity, The (2002)","['A', 'c', 't', 'i', 'o', 'n', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",8
5419,Scooby-Doo (2002),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'C', 'h', 'i', 'l', 'd', 'r', 'e', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'F', 'a', 'n', 't', 'a', 's', 'y', '|', 'M', 'y', 's', 't', 'e', 'r', 'y']",8
5420,Windtalkers (2002),"['A', 'c', 't', 'i', 'o', 'n', '|', 'D', 'r', 'a', 'm', 'a', '|', 'W', 'a', 'r']",8
5421,"Dangerous Lives of Altar Boys, The (2002)","['D', 'r', 'a', 'm', 'a']",8
5422,"Emperor's New Clothes, The (2001)","['C', 'o', 'm', 'e', 'd', 'y']",8
5423,Gangster No. 1 (2000),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'r', 'i', 'm', 'e', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",8
5425,Dark Blue World (Tmavomodrý svet) (2001),"['D', 'r', 'a', 'm', 'a', '|', 'W', 'a', 'r']",8
5426,Bad Company (1972),"['W', 'e', 's', 't', 'e', 'r', 'n']",3
5427,Caveman (1981),"['C', 'o', 'm', 'e', 'd', 'y']",3
5428,Cheech & Chong's The Corsican Brothers (1984),"['C', 'o', 'm', 'e', 'd', 'y']",3
5430,For a Lost Soldier (Voor een Verloren Soldaat) (1992),"['R', 'o', 'm', 'a', 'n', 'c', 'e']",3
5431,Goin' South (1978),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'W', 'e', 's', 't', 'e', 'r', 'n']",3
5432,Hero and the Terror (1988),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'r', 'i', 'm', 'e']",3
5433,Silver Bullet (Stephen King's Silver Bullet) (1985),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'H', 'o', 'r', 'r', 'o', 'r', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",3
5434,"Sorry, Wrong Number (1948)","['D', 'r', 'a', 'm', 'a', '|', 'F', 'i', 'l', 'm', '-', 'N', 'o', 'i', 'r', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",3
5435,Hombre (1967),"['W', 'e', 's', 't', 'e', 'r', 'n']",3
5436,"Horse's Mouth, The (1958)","['C', 'o', 'm', 'e', 'd', 'y']",3
5437,"Manhattan Project, The (1986)","['C', 'o', 'm', 'e', 'd', 'y', '|', 'S', 'c', 'i', '-', 'F', 'i', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",3
5438,Men at Work (1990),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y']",3
5439,S.O.B. (1981),"['C', 'o', 'm', 'e', 'd', 'y']",3
5440,She Wore a Yellow Ribbon (1949),"['W', 'e', 's', 't', 'e', 'r', 'n']",3
5442,V. I. Warshawski (1991),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'C', 'r', 'i', 'm', 'e']",3
5443,Juwanna Mann (2002),"['C', 'o', 'm', 'e', 'd', 'y']",3
5444,Lilo & Stitch (2002),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'C', 'h', 'i', 'l', 'd', 'r', 'e', 'n', '|', 'S', 'c', 'i', '-', 'F', 'i']",3
5445,Minority Report (2002),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'r', 'i', 'm', 'e', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'S', 'c', 'i', '-', 'F', 'i', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",3
5446,Rabbit-Proof Fence (2002),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'D', 'r', 'a', 'm', 'a']",3
5447,Sunshine State (2002),"['D', 'r', 'a', 'm', 'a']",3
5448,Hey Arnold! The Movie (2002),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'C', 'h', 'i', 'l', 'd', 'r', 'e', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y']",3
5449,Mr. Deeds (2002),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",3
5450,Lovely & Amazing (2001),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",3
5451,Pumpkin (2002),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",3
5452,Look Who's Talking Now (1993),"['C', 'h', 'i', 'l', 'd', 'r', 'e', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",3
5453,Lost in Yonkers (1993),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",3
5454,Mo' Money (1992),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",3
5455,"Object of Beauty, The (1991)","['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",6
5457,Zebrahead (1992),"['D', 'r', 'a', 'm', 'a']",6
5458,Like Mike (2002),"['C', 'h', 'i', 'l', 'd', 'r', 'e', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'F', 'a', 'n', 't', 'a', 's', 'y']",6
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'S', 'c', 'i', '-', 'F', 'i']",6
5460,"Powerpuff Girls, The (2002)","['A', 'c', 't', 'i', 'o', 'n', '|', 'A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'C', 'h', 'i', 'l', 'd', 'r', 'e', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y']",6
5461,Me Without You (2001),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",6
5462,"Crocodile Hunter: Collision Course, The (2002)","['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'C', 'o', 'm', 'e', 'd', 'y']",6
5463,Reign of Fire (2002),"['A', 'c', 't', 'i', 'o', 'n', '|', 'A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'F', 'a', 'n', 't', 'a', 's', 'y']",6
5464,Road to Perdition (2002),"['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a']",6
5465,All About Lily Chou-Chou (Riri Shushu no subete) (2001),"['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",6
5466,My Wife is an Actress (Ma Femme est une Actrice) (2001),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",6
5468,20 Million Miles to Earth (1957),"['S', 'c', 'i', '-', 'F', 'i']",6
5469,Grand Theft Auto (1977),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y']",6
5470,The Importance of Being Earnest (1952),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",6
5471,Perfect (1985),"['D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",6
5472,1776 (1972),"['C', 'h', 'i', 'l', 'd', 'r', 'e', 'n', '|', 'D', 'r', 'a', 'm', 'a', '|', 'M', 'u', 's', 'i', 'c', 'a', 'l']",6
5473,Fox and His Friends (Faustrecht der Freiheit) (1975),"['D', 'r', 'a', 'm', 'a']",6
5475,Z (1969),"['D', 'r', 'a', 'm', 'a', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",6
5476,Halloween: Resurrection (Halloween 8) (2002),"['H', 'o', 'r', 'r', 'o', 'r', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",6
5477,Sex and Lucia (Lucía y el sexo) (2001),"['D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",6
5478,Eight Legged Freaks (2002),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'H', 'o', 'r', 'r', 'o', 'r', '|', 'S', 'c', 'i', '-', 'F', 'i']",6
5479,K-19: The Widowmaker (2002),"['A', 'c', 't', 'i', 'o', 'n', '|', 'A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",6
5480,Stuart Little 2 (2002),"['C', 'h', 'i', 'l', 'd', 'r', 'e', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y']",6
5481,Austin Powers in Goldmember (2002),"['C', 'o', 'm', 'e', 'd', 'y']",6
5482,"Country Bears, The (2002)","['C', 'h', 'i', 'l', 'd', 'r', 'e', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y']",6
5483,"Kid Stays in the Picture, The (2002)","['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",6
5484,Happy Times (Xingfu shiguang) (2000),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",6
5485,Tadpole (2002),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",6
5486,Who Is Cletis Tout? (2001),"['C', 'o', 'm', 'e', 'd', 'y']",6
5488,"Merchant of Four Seasons, The (Händler der vier Jahreszeiten) (1972)","['D', 'r', 'a', 'm', 'a']",6
5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),"['H', 'o', 'r', 'r', 'o', 'r']",6
5490,The Big Bus (1976),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y']",6
5493,In Like Flint (1967),"['A', 'c', 't', 'i', 'o', 'n', '|', 'A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'C', 'o', 'm', 'e', 'd', 'y']",6
5494,"Earth Trembles, The (Terra trema: Episodio del mare, La) (1948)","['D', 'r', 'a', 'm', 'a']",6
5495,Modesty Blaise (1966),"['C', 'o', 'm', 'e', 'd', 'y']",6
5496,Ossessione (1943),"['D', 'r', 'a', 'm', 'a']",6
5497,Our Man Flint (1965),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'S', 'c', 'i', '-', 'F', 'i']",6
5498,Red Beard (Akahige) (1965),"['D', 'r', 'a', 'm', 'a']",6
5499,Robin and Marian (1976),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",6
5500,Top Secret! (1984),"['C', 'o', 'm', 'e', 'd', 'y']",6
5501,"Master of Disguise, The (2002)","['C', 'o', 'm', 'e', 'd', 'y', '|', 'M', 'y', 's', 't', 'e', 'r', 'y']",6
5502,Signs (2002),"['H', 'o', 'r', 'r', 'o', 'r', '|', 'S', 'c', 'i', '-', 'F', 'i', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",6
5503,"Last Kiss, The (Ultimo bacio, L') (2001)","['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",6
5504,Spy Kids 2: The Island of Lost Dreams (2002),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'C', 'h', 'i', 'l', 'd', 'r', 'e', 'n']",6
5505,"Good Girl, The (2002)","['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",6
5506,Blood Work (2002),"['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",6
5507,xXx (2002),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'r', 'i', 'm', 'e', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",6
5508,24 Hour Party People (2002),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'M', 'u', 's', 'i', 'c', 'a', 'l']",6
5509,Biggie and Tupac (2002),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",6
5510,"Château, The (2001)","['C', 'o', 'm', 'e', 'd', 'y']",6
5511,Pandora's Box (2002),"['D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",1
5515,Songs From the Second Floor (Sånger från andra våningen) (2000),"['D', 'r', 'a', 'm', 'a']",1
5516,Read My Lips (Sur mes lèvres) (2001),"['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",1
5517,Nightcap (Merci pour le chocolat) (2000),"['C', 'r', 'i', 'm', 'e', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",1
5520,"Matter of Taste, A (Affaire de Goût, Une) (2000)","['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",1
5522,Rollerball (1975),"['A', 'c', 't', 'i', 'o', 'n', '|', 'D', 'r', 'a', 'm', 'a', '|', 'S', 'c', 'i', '-', 'F', 'i']",1
5523,"Adventures of Pluto Nash, The (2002)","['A', 'c', 't', 'i', 'o', 'n', '|', 'A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'S', 'c', 'i', '-', 'F', 'i']",1
5524,Blue Crush (2002),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",1
5525,Mostly Martha (Bella Martha) (2001),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",1
5526,"Isle, The (Seom) (2000)","['D', 'r', 'a', 'm', 'a']",1
5527,Possession (2002),"['D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",1
5528,One Hour Photo (2002),"['D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",1
5529,Serving Sara (2002),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",1
5530,Simone (S1m0ne) (2002),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'F', 'a', 'n', 't', 'a', 's', 'y', '|', 'S', 'c', 'i', '-', 'F', 'i']",1
5532,Amy's O (a.k.a. Amy's Orgasm) (2001),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",1
5533,Children On Their Birthdays (2002),"['D', 'r', 'a', 'm', 'a']",1
5538,"Care Bears Movie, The (1985)","['A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'C', 'h', 'i', 'l', 'd', 'r', 'e', 'n', '|', 'F', 'a', 'n', 't', 'a', 's', 'y']",1
5540,Clash of the Titans (1981),"['A', 'c', 't', 'i', 'o', 'n', '|', 'A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'F', 'a', 'n', 't', 'a', 's', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",1
5541,Hot Shots! (1991),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e', '|', 'W', 'a', 'r']",1
5542,"Nightmare City (a.k.a. City of the Walking Dead) (a.k.a. Invasión de los zombies atómicos, La) (Incubo sulla città contaminata) (1980)","['A', 'c', 't', 'i', 'o', 'n', '|', 'H', 'o', 'r', 'r', 'o', 'r']",1
5543,"Swarm, The (1978)","['A', 'c', 't', 'i', 'o', 'n', '|', 'H', 'o', 'r', 'r', 'o', 'r', '|', 'S', 'c', 'i', '-', 'F', 'i']",1
